OpenTime,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,CloseTime,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-Ignore,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-Ignore
2021-12-22 10:00:00,3999.63,4007.99,3988.7,3994.13,975.1933,2021-12-22 10:14:59.999,3896666.511727,3244.0,481.2598,1922926.19314,0.0,48829.06,48878.95,48725.0,48760.51,61.54497,3003724.4022204,3331.0,30.115,1469846.0252348,0.0
2021-12-22 10:15:00,3994.43,4000.99,3985.63,3985.63,630.1166,2021-12-22 10:29:59.999,2517732.941105,2425.0,309.5732,1237186.931123,0.0,48759.57,48860.0,48653.88,48653.89,61.98884,3023481.1099015,3098.0,21.55445,1051520.0583539,0.0
2021-12-22 10:30:00,3985.64,4004.34,3985.64,4001.17,842.6623,2021-12-22 10:44:59.999,3368998.797631,2814.0,511.8244,2045944.743534,0.0,48653.89,48918.29,48653.88,48846.03,91.15315,4450526.3852232,4345.0,47.01453,2295114.2629451,0.0
2021-12-22 10:45:00,4001.26,4009.3,3998.03,4008.32,714.1984,2021-12-22 10:59:59.999,2859284.904907,2475.0,426.4778,1707655.882931,0.0,48845.52,48920.7,48802.5,48898.0,72.41884,3539765.8970402,3054.0,35.21386,1721317.5342459,0.0
2021-12-22 11:00:00,4008.29,4034.93,3995.87,4028.87,2205.897,2021-12-22 11:14:59.999,8868023.561731,7562.0,1163.0524,4675962.085572,0.0,48896.83,49266.64,48780.16,49154.78,187.05768,9174685.4874941,7999.0,101.88454,4996783.6834931,0.0
2021-12-22 11:15:00,4028.87,4032.24,4011.02,4018.3,789.0154,2021-12-22 11:29:59.999,3171656.133199,3095.0,288.8806,1161205.824533,0.0,49156.82,49205.62,48938.77,49011.56,113.31715,5559641.9027695,4365.0,50.66713,2485606.0565269,0.0
2021-12-22 11:30:00,4018.29,4022.1,4012.5,4016.31,710.5202,2021-12-22 11:44:59.999,2854817.705312,2325.0,274.606,1103277.228201,0.0,49009.59,49094.86,48971.87,48988.39,76.90148,3770736.9646958,3141.0,26.4244,1295700.7140752,0.0
2021-12-22 11:45:00,4016.03,4016.06,4003.6,4009.77,460.0183,2021-12-22 11:59:59.999,1844364.167851,2231.0,165.4611,663290.734695,0.0,48987.55,49021.32,48880.29,49015.27,57.11135,2796395.3998054,2839.0,23.79142,1164774.8139533,0.0
2021-12-22 12:00:00,4009.78,4016.75,3999.0,4002.16,716.3113,2021-12-22 12:14:59.999,2870857.041773,2687.0,194.1053,777955.989871,0.0,49018.23,49113.31,48877.27,48917.97,82.54245,4043249.0168959,3415.0,32.7696,1605483.0253107,0.0
2021-12-22 12:15:00,4002.0,4008.82,3994.2,3995.05,619.07,2021-12-22 12:29:59.999,2476525.974328,2301.0,234.5145,938206.180411,0.0,48918.39,48993.34,48842.43,48869.72,47.6858,2332854.5751131,2786.0,21.93514,1073112.4221349,0.0
2021-12-22 12:30:00,3995.02,3997.66,3977.69,3978.18,748.288,2021-12-22 12:44:59.999,2983830.832047,3201.0,239.5074,955319.192357,0.0,48869.72,48909.84,48735.06,48741.04,72.93757,3562093.9995745,3491.0,36.92388,1803368.9064362,0.0
2021-12-22 12:45:00,3978.01,3990.0,3977.22,3983.29,588.0682,2021-12-22 12:59:59.999,2343488.880035,1949.0,201.0341,801064.555984,0.0,48745.68,48800.0,48712.82,48726.12,55.30247,2696446.707079,2542.0,27.56156,1343899.1819706,0.0
2021-12-22 13:00:00,3983.29,3992.81,3979.82,3988.49,447.6198,2021-12-22 13:14:59.999,1785100.62484,1914.0,254.7603,1016026.444471,0.0,48726.13,48826.83,48683.13,48806.06,79.58636,3881536.6927363,3031.0,36.69666,1789459.4151425,0.0
2021-12-22 13:15:00,3988.49,3995.18,3984.43,3990.68,280.322,2021-12-22 13:29:59.999,1118465.568675,1609.0,127.7725,509814.398763,0.0,48806.06,48851.85,48709.08,48845.98,41.01616,2001339.2201096,2065.0,15.37329,750348.8774885,0.0
2021-12-22 13:30:00,3990.63,3992.46,3955.53,3967.8,1166.1554,2021-12-22 13:44:59.999,4627485.077584,4685.0,433.5745,1719917.115768,0.0,48844.36,48857.16,48587.83,48622.67,66.24153,3225663.1484496,3203.0,24.52595,1194209.0149597,0.0
2021-12-22 13:45:00,3967.62,3989.23,3964.62,3982.27,827.3035,2021-12-22 13:59:59.999,3289595.693002,3311.0,438.824,1745078.196661,0.0,48622.68,48744.11,48543.33,48593.93,78.42421,3813185.600912,3500.0,40.23204,1955994.2146759,0.0
2021-12-22 14:00:00,3982.27,3984.61,3974.47,3984.61,403.9283,2021-12-22 14:14:59.999,1607127.403708,1946.0,182.4999,726181.188511,0.0,48600.88,48742.14,48527.47,48742.12,76.66659,3727112.700404,2951.0,44.22327,2149428.2630759,0.0
2021-12-22 14:15:00,3984.61,3989.63,3981.47,3984.81,876.1604,2021-12-22 14:29:59.999,3491664.554677,2103.0,615.7828,2453892.540481,0.0,48743.01,48798.69,48703.56,48757.41,70.85384,3454539.0555487,2564.0,31.5377,1537743.3516352,0.0
2021-12-22 14:30:00,3984.74,4000.0,3984.74,3997.98,1023.9508,2021-12-22 14:44:59.999,4090699.815369,2737.0,791.4929,3162415.19822,0.0,48757.44,48937.46,48757.44,48911.72,92.77358,4532970.7214709,3128.0,58.66602,2866767.3041446,0.0
2021-12-22 14:45:00,3997.98,4001.0,3988.53,3999.19,990.8194,2021-12-22 14:59:59.999,3960074.245553,2415.0,601.3378,2404064.284627,0.0,48911.71,48963.35,48850.0,48946.19,66.90732,3272675.3263036,2543.0,29.07378,1422143.6967368,0.0
2021-12-22 15:00:00,3998.84,4007.0,3994.45,4006.19,891.35,2021-12-22 15:14:59.999,3566307.206591,2414.0,616.8231,2468036.437245,0.0,48946.17,49004.97,48882.13,48999.87,63.66022,3116692.6809288,2498.0,38.51333,1885907.477857,0.0
2021-12-22 15:15:00,4006.01,4006.02,3993.0,3993.64,403.474,2021-12-22 15:29:59.999,1613546.753466,1687.0,165.5066,661791.865225,0.0,48999.87,49002.13,48941.84,48941.85,41.70016,2042105.9791996,1973.0,21.38421,1047185.6372135,0.0
2021-12-22 15:30:00,3993.64,3996.58,3990.89,3996.58,467.1454,2021-12-22 15:44:59.999,1865387.261695,1475.0,257.88,1029765.214928,0.0,48941.84,49010.26,48934.38,48998.32,62.94444,3082576.7150002,2008.0,26.04105,1275232.5173392,0.0
2021-12-22 15:45:00,3996.58,4013.49,3995.01,4006.21,908.9245,2021-12-22 15:59:59.999,3640130.667157,3218.0,394.3378,1579090.291151,0.0,48997.43,49155.3,48925.92,48998.25,163.50028,8018868.6271869,4744.0,73.05804,3584222.7105746,0.0
2021-12-22 16:00:00,4006.68,4010.69,4001.06,4007.41,468.919,2021-12-22 16:14:59.999,1878453.113249,2211.0,219.1966,878043.926924,0.0,49000.61,49000.61,48877.14,48905.66,54.90597,2686564.0298171,2295.0,26.15983,1280108.4556646,0.0
2021-12-22 16:15:00,4006.73,4021.62,4004.43,4019.53,763.8634,2021-12-22 16:29:59.999,3066533.626087,2858.0,446.9488,1794180.376299,0.0,48905.66,49023.24,48896.83,49008.29,80.65622,3950135.03512,3076.0,41.71991,2043122.2800873,0.0
2021-12-22 16:30:00,4019.75,4019.97,4012.06,4018.29,543.72,2021-12-22 16:44:59.999,2183386.429102,1854.0,203.6952,818131.486695,0.0,49008.29,49025.27,48926.25,49013.31,54.56974,2672839.9854566,2159.0,24.713,1210485.7535371,0.0
2021-12-22 16:45:00,4018.41,4021.33,4015.04,4015.39,526.863,2021-12-22 16:59:59.999,2116885.96967,1519.0,325.0334,1305870.834998,0.0,49010.89,49150.0,49000.0,49063.59,61.44572,3015798.819108,2655.0,26.64746,1308038.8542644,0.0
2021-12-22 17:00:00,4015.3,4020.59,3997.55,4001.21,630.4536,2021-12-22 17:14:59.999,2527465.193748,2383.0,232.7306,932924.3744,0.0,49065.43,49094.99,48897.27,48922.81,52.25885,2560676.5959387,2468.0,17.10031,837898.4880653,0.0
2021-12-22 17:15:00,4001.12,4003.46,3992.93,3996.0,380.2039,2021-12-22 17:29:59.999,1519557.486835,1712.0,166.2452,664379.3749,0.0,48921.7,48970.35,48829.46,48904.26,55.16404,2696885.2708932,2495.0,25.75192,1258975.0925777,0.0
2021-12-22 17:30:00,3996.0,4000.0,3995.34,3999.88,258.2264,2021-12-22 17:44:59.999,1032015.589935,1007.0,55.8385,223224.693831,0.0,48904.26,48940.2,48886.0,48893.65,20.1494,985490.3512705,1490.0,10.27273,502422.4281132,0.0
2021-12-22 17:45:00,3999.9,4009.97,3999.87,4002.75,299.629,2021-12-22 17:59:59.999,1199935.064128,1326.0,112.7912,451628.844034,0.0,48893.66,49077.94,48891.5,48992.46,66.24172,3245354.2388222,2331.0,33.98315,1664621.7511934,0.0
2021-12-22 18:00:00,4002.98,4005.0,3984.3,3986.16,598.2022,2021-12-22 18:14:59.999,2388468.507498,2693.0,218.3349,871707.385192,0.0,48992.46,49007.92,48753.15,48779.98,68.62641,3352074.8563572,3421.0,31.06534,1517204.7232712,0.0
2021-12-22 18:15:00,3986.0,3994.15,3975.53,3992.85,615.6589,2021-12-22 18:29:59.999,2452954.199417,2957.0,293.6734,1170031.383458,0.0,48779.98,48816.32,48635.15,48805.47,73.59347,3585454.2970003,3481.0,32.45302,1581196.540393,0.0
2021-12-22 18:30:00,3992.84,3993.97,3975.67,3975.67,268.0844,2021-12-22 18:44:59.999,1068579.545937,1549.0,108.7253,433419.965949,0.0,48805.47,48815.88,48580.26,48582.56,60.22134,2931360.35415,2661.0,23.695,1153270.603436,0.0
2021-12-22 18:45:00,3975.66,3988.07,3975.55,3981.04,356.8943,2021-12-22 18:59:59.999,1421432.829244,1826.0,178.9144,712569.44339,0.0,48580.61,48696.32,48580.6,48610.35,54.08722,2631009.7599074,2446.0,30.73718,1495062.4040234,0.0
2021-12-22 19:00:00,3981.1,3988.0,3939.86,3951.54,3486.0142,2021-12-22 19:14:59.999,13798559.390194,9676.0,1385.5101,5482867.772556,0.0,48611.49,48685.86,48300.24,48414.78,222.31413,10780016.772226,7573.0,87.23769,4230044.9077566,0.0
2021-12-22 19:15:00,3951.53,3958.17,3911.0,3922.55,4212.3343,2021-12-22 19:29:59.999,16555766.037881,11626.0,1940.8584,7626586.910934,0.0,48420.17,48466.73,48147.0,48239.56,273.6568,13199234.6403765,8007.0,131.28751,6331630.2670122,0.0
2021-12-22 19:30:00,3922.11,3942.85,3912.15,3941.04,1781.3279,2021-12-22 19:44:59.999,6992788.125731,5670.0,987.1777,3875389.973624,0.0,48233.59,48350.01,48025.92,48311.91,215.83066,10396276.3413959,6410.0,121.63303,5859110.4741981,0.0
2021-12-22 19:45:00,3940.44,3946.17,3934.07,3941.56,827.7066,2021-12-22 19:59:59.999,3262131.26546,3331.0,386.099,1521646.970239,0.0,48311.88,48369.99,48232.83,48300.15,64.95834,3138880.045558,3214.0,31.38318,1516436.7350883,0.0
2021-12-22 20:00:00,3941.39,3952.32,3933.04,3944.68,619.6791,2021-12-22 20:14:59.999,2443710.221861,2821.0,289.8206,1143065.914275,0.0,48300.16,48396.88,48220.0,48270.01,59.42395,2870306.19919,2936.0,34.58582,1670591.5164657,0.0
2021-12-22 20:15:00,3944.96,3950.22,3927.7,3948.27,723.4274,2021-12-22 20:29:59.999,2849186.248115,3000.0,369.9885,1456972.214804,0.0,48270.01,48326.89,48098.39,48319.2,86.56271,4173993.0757105,3798.0,48.40253,2334326.3048972,0.0
2021-12-22 20:30:00,3948.01,3953.21,3943.52,3950.96,650.1218,2021-12-22 20:44:59.999,2568248.934675,2316.0,389.161,1537419.669287,0.0,48319.17,48396.04,48310.0,48384.8,52.00446,2514614.351392,2509.0,24.4663,1182923.1794876,0.0
2021-12-22 20:45:00,3950.97,3958.99,3950.0,3956.26,477.3292,2021-12-22 20:59:59.999,1887478.930953,2447.0,251.6509,995091.747021,0.0,48386.72,48491.3,48380.57,48482.72,70.62011,3420962.8739506,3074.0,38.91403,1884915.5804647,0.0
2021-12-22 21:00:00,3956.28,4005.5,3946.33,3995.59,2781.5989,2021-12-22 21:14:59.999,11072969.596599,8878.0,1744.3422,6941772.457841,0.0,48482.72,48683.03,48383.55,48635.49,128.09909,6218155.0729821,4525.0,74.00143,3592449.6446396,0.0
2021-12-22 21:15:00,3995.58,4008.0,3984.51,3990.26,1181.3454,2021-12-22 21:29:59.999,4717274.807405,3957.0,680.7794,2718430.848248,0.0,48635.05,48745.83,48574.95,48639.27,65.80756,3202047.0533062,3447.0,36.53721,1777718.3119223,0.0
2021-12-22 21:30:00,3990.29,3999.17,3983.48,3983.48,786.9006,2021-12-22 21:44:59.999,3140411.603773,2679.0,423.9668,1691949.528312,0.0,48645.26,48722.52,48600.11,48606.93,50.6975,2467257.5014924,2711.0,27.09453,1318582.1136893,0.0
2021-12-22 21:45:00,3983.49,3990.55,3961.33,3966.76,991.3578,2021-12-22 21:59:59.999,3941382.958719,3953.0,438.7745,1745124.320109,0.0,48606.93,48606.94,48342.43,48370.66,94.26269,4569432.1978055,3387.0,37.9437,1839294.016281,0.0
2021-12-22 22:00:00,3966.88,3971.42,3950.0,3950.87,675.1139,2021-12-22 22:14:59.999,2672985.83598,3275.0,265.7727,1052517.662701,0.0,48373.07,48439.99,48274.69,48274.69,62.09268,3002034.2061085,2953.0,26.3649,1274421.0916795,0.0
2021-12-22 22:15:00,3950.87,3956.72,3933.96,3956.35,1244.3752,2021-12-22 22:29:59.999,4910128.570546,4513.0,514.0418,2028410.048591,0.0,48274.7,48371.35,48225.79,48371.35,51.91386,2506674.2528405,2969.0,22.13663,1068816.3616235,0.0
2021-12-22 22:30:00,3956.73,3964.23,3954.0,3957.49,381.5902,2021-12-22 22:44:59.999,1511025.661697,1884.0,192.2513,761239.934039,0.0,48371.35,48446.6,48350.0,48407.57,36.53798,1768591.8510711,2103.0,17.63275,853557.5553605,0.0
2021-12-22 22:45:00,3957.48,3967.82,3956.73,3962.31,395.0737,2021-12-22 22:59:59.999,1565725.049435,1859.0,234.3425,928590.214898,0.0,48406.82,48569.41,48405.67,48541.24,65.08565,3155946.6196946,2787.0,28.67749,1390623.9155942,0.0
2021-12-22 23:00:00,3962.3,3965.79,3954.82,3956.86,455.5308,2021-12-22 23:14:59.999,1804139.757336,1839.0,289.5521,1146735.619379,0.0,48541.24,48568.73,48467.1,48487.03,40.81169,1980434.7606301,2398.0,22.32738,1083443.9729264,0.0
2021-12-22 23:15:00,3957.05,3973.46,3956.17,3970.61,647.0242,2021-12-22 23:29:59.999,2565876.945466,2650.0,385.4155,1528386.52786,0.0,48489.96,48593.24,48463.84,48564.42,43.8949,2130832.4839075,2202.0,23.65947,1148477.0243226,0.0
2021-12-22 23:30:00,3970.62,3972.31,3963.5,3967.85,297.5605,2021-12-22 23:44:59.999,1180618.740138,1523.0,177.2214,703210.111165,0.0,48560.98,48569.67,48514.3,48550.65,33.91039,1646199.6716942,1789.0,18.97057,920957.2757041,0.0
2021-12-22 23:45:00,3967.29,3967.85,3945.75,3950.02,449.8572,2021-12-22 23:59:59.999,1778187.902393,2233.0,182.2259,720316.099317,0.0,48550.65,48553.94,48351.25,48379.99,56.38969,2730803.3166721,2416.0,23.36544,1131774.1700688,0.0
2021-12-23 00:00:00,3950.02,3966.44,3949.72,3962.71,314.0956,2021-12-23 00:14:59.999,1243987.091346,1842.0,157.0629,622042.383336,0.0,48379.86,48579.99,48379.86,48554.41,50.14493,2430732.9770839,2250.0,30.95414,1500072.2295654,0.0
2021-12-23 00:15:00,3962.41,3964.55,3950.06,3957.0,354.6278,2021-12-23 00:29:59.999,1402740.971393,1761.0,162.9621,644620.850431,0.0,48554.42,48570.0,48407.02,48451.64,50.87004,2466560.8636016,2603.0,22.08229,1070749.0096196,0.0
2021-12-23 00:30:00,3957.0,3961.26,3944.14,3944.14,432.7643,2021-12-23 00:44:59.999,1710637.632975,2141.0,209.8101,829345.700085,0.0,48450.12,48516.46,48272.6,48290.19,69.36818,3356376.8603401,3047.0,30.07135,1454751.5446309,0.0
2021-12-23 00:45:00,3944.18,3951.89,3943.1,3947.47,289.1857,2021-12-23 00:59:59.999,1141499.319381,1678.0,130.0293,513199.184349,0.0,48290.19,48405.23,48238.57,48393.3,43.63307,2108030.6622508,2089.0,18.83753,910000.1972949,0.0
2021-12-23 01:00:00,3947.47,3958.16,3937.29,3956.38,632.1012,2021-12-23 01:14:59.999,2494296.273762,2369.0,267.4097,1055374.521661,0.0,48396.01,48450.0,48324.9,48434.05,58.85024,2847521.460627,2514.0,33.3547,1614013.2011897,0.0
2021-12-23 01:15:00,3957.12,3962.69,3955.22,3956.01,451.4989,2021-12-23 01:29:59.999,1787620.20449,1833.0,240.3801,951682.35184,0.0,48439.42,48476.5,48399.35,48454.45,44.08202,2135942.970085,2023.0,21.51672,1042464.8592812,0.0
2021-12-23 01:30:00,3955.97,3958.83,3946.11,3948.26,425.3098,2021-12-23 01:44:59.999,1680843.791701,2028.0,173.304,684952.812346,0.0,48454.45,48493.38,48304.82,48313.61,45.97329,2225820.5151851,2508.0,24.7585,1198490.8237986,0.0
2021-12-23 01:45:00,3948.35,3963.64,3946.41,3962.47,643.1871,2021-12-23 01:59:59.999,2544649.883847,1928.0,436.9256,1728884.054837,0.0,48313.61,48509.64,48287.27,48485.85,80.5403,3898409.2943061,2884.0,51.10842,2474209.9153789,0.0
2021-12-23 02:00:00,3961.67,3964.8,3956.19,3959.0,349.6699,2021-12-23 02:14:59.999,1384911.359608,1905.0,141.634,560905.587439,0.0,48485.84,48518.3,48447.93,48452.71,55.91748,2711326.9363325,2659.0,22.30974,1081639.3745278,0.0
2021-12-23 02:15:00,3959.46,3963.04,3955.09,3963.0,200.0315,2021-12-23 02:29:59.999,791941.825835,1357.0,90.7716,359360.3267,0.0,48452.71,48497.85,48411.15,48482.08,34.04754,1649210.2434763,1957.0,14.19859,687772.4987461,0.0
2021-12-23 02:30:00,3963.0,3963.0,3942.17,3948.34,1080.0934,2021-12-23 02:44:59.999,4265892.701651,3840.0,580.351,2292215.801657,0.0,48482.08,48482.08,48259.52,48328.76,68.97027,3335083.1161795,3624.0,29.77442,1439788.9584458,0.0
2021-12-23 02:45:00,3948.38,3949.09,3902.54,3913.25,3814.7278,2021-12-23 02:59:59.999,14961826.750184,10839.0,1606.9268,6302655.355689,0.0,48330.53,48333.69,48049.33,48151.94,202.73021,9762168.7807792,7056.0,97.44435,4692438.8058489,0.0
2021-12-23 03:00:00,3913.41,3921.31,3888.38,3920.0,3732.9156,2021-12-23 03:14:59.999,14577924.136904,10269.0,1610.5282,6291117.905746,0.0,48154.45,48283.32,48091.21,48266.0,111.89858,5391712.4127241,4664.0,47.721,2299856.0162764,0.0
2021-12-23 03:15:00,3920.0,3930.0,3915.5,3925.68,1221.2972,2021-12-23 03:29:59.999,4791086.904014,3961.0,527.318,2068844.409326,0.0,48266.01,48304.88,48162.47,48249.42,53.1439,2563132.7011767,3008.0,28.29715,1364727.9947898,0.0
2021-12-23 03:30:00,3925.23,3934.88,3923.93,3932.69,878.5282,2021-12-23 03:44:59.999,3451839.989549,3060.0,503.5209,1978356.629882,0.0,48249.42,48346.0,48240.08,48305.52,80.81687,3903455.5551758,3700.0,35.3575,1707668.3860381,0.0
2021-12-23 03:45:00,3932.7,3935.51,3927.06,3931.62,755.2922,2021-12-23 03:59:59.999,2969737.346805,2545.0,381.3909,1499452.974051,0.0,48305.53,48368.07,48259.99,48358.08,52.91107,2556033.4180726,2669.0,26.65989,1287880.011816,0.0
2021-12-23 04:00:00,3931.77,3933.65,3920.01,3928.64,527.2553,2021-12-23 04:14:59.999,2070614.809518,2433.0,255.4516,1003212.251001,0.0,48358.08,48400.0,48282.54,48327.7,54.6933,2643888.7973952,2976.0,30.47985,1473406.026849,0.0
2021-12-23 04:15:00,3928.78,3932.33,3913.92,3922.61,1076.4502,2021-12-23 04:29:59.999,4224071.563169,3515.0,512.4018,2011195.122898,0.0,48326.73,48350.0,48237.86,48296.01,55.70138,2690572.7837435,3187.0,29.7823,1438559.502365,0.0
2021-12-23 04:30:00,3922.62,3926.03,3902.35,3925.9,1149.5043,2021-12-23 04:44:59.999,4498663.297619,4387.0,481.1903,1883401.575796,0.0,48296.03,48367.48,48165.99,48359.06,80.08628,3863089.3866775,3856.0,47.13072,2272737.5575506,0.0
2021-12-23 04:45:00,3925.85,3936.0,3916.92,3932.41,653.7437,2021-12-23 04:59:59.999,2567539.024358,3438.0,349.5665,1373103.889281,0.0,48359.92,48444.36,48241.83,48393.31,85.93568,4156067.2636931,3881.0,36.35455,1758014.6771312,0.0
2021-12-23 05:00:00,3932.01,3938.0,3921.6,3923.41,724.2011,2021-12-23 05:14:59.999,2848649.845979,3090.0,397.4806,1563601.631418,0.0,48393.31,48434.22,48263.72,48276.35,73.15828,3538615.3607303,3063.0,34.33461,1660860.0342152,0.0
2021-12-23 05:15:00,3923.41,3935.43,3916.77,3935.43,676.7771,2021-12-23 05:29:59.999,2657901.251186,2799.0,451.2162,1772162.731252,0.0,48276.35,48362.63,48235.78,48362.63,58.99371,2849417.8852541,3149.0,31.14011,1504046.0550739,0.0
2021-12-23 05:30:00,3935.44,3935.71,3926.54,3934.99,661.4307,2021-12-23 05:44:59.999,2599879.496514,2536.0,308.6307,1212955.656138,0.0,48364.06,48371.35,48271.12,48338.97,55.86489,2698703.4722454,3068.0,29.15572,1408358.6667686,0.0
